InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Year,Month,Day
545020,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-02-25 14:03:00,2.95,13792,United Kingdom,17.700000000000003,2011,2,25
570672,21125,SET 6 FOOTBALL CELEBRATION CANDLES,12,2011-10-11 14:52:00,1.25,12536,France,15.0,2011,10,11
545980,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,2011-03-08 12:49:00,1.25,14730,United Kingdom,1.25,2011,3,8
573377,20751,FUNKY WASHING UP GLOVES ASSORTED,2,2011-10-30 13:51:00,2.1,14653,United Kingdom,4.2,2011,10,30
553843,22374,AIRLINE BAG VINTAGE JET SET RED,4,2011-05-19 12:29:00,4.25,12553,France,17.0,2011,5,19
540975,84030E,ENGLISH ROSE HOT WATER BOTTLE,2,2011-01-12 14:57:00,4.25,14040,United Kingdom,8.5,2011,1,12
563016,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,2011-08-11 12:44:00,0.85,15358,United Kingdom,10.2,2011,8,11
549556,23183,MOTHER'S KITCHEN SPOON REST ,2,2011-04-10 12:53:00,3.75,17372,United Kingdom,7.5,2011,4,10
562792,84927A,WAKE UP COCKEREL TILE HOOK,6,2011-08-09 14:18:00,0.39,17634,United Kingdom,2.34,2011,8,9
559547,22453,MEASURING TAPE BABUSHKA BLUE,2,2011-07-10 15:12:00,2.95,17758,United Kingdom,5.9,2011,7,10
577228,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,1,2011-11-18 12:07:00,0.85,12391,Cyprus,0.85,2011,11,18
557468,22727,ALARM CLOCK BAKELIKE RED ,2,2011-06-20 13:14:00,3.75,16713,United Kingdom,7.5,2011,6,20
581352,23201,JUMBO BAG ALPHABET,1,2011-12-08 12:26:00,2.08,14698,United Kingdom,2.08,2011,12,8
564224,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,24,2011-08-24 09:56:00,0.19,15249,United Kingdom,4.5600000000000005,2011,8,24
546121,17091J,VANILLA INCENSE IN TIN,2,2011-03-09 14:30:00,1.25,14085,United Kingdom,2.5,2011,3,9
578041,23221,REINDEER HEART DECORATION SILVER,12,2011-11-22 14:23:00,0.83,17338,United Kingdom,9.959999999999999,2011,11,22
576602,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,12,2011-11-15 15:20:00,3.75,14156,EIRE,45.0,2011,11,15
553765,22584,PACK OF 6 PANNETONE GIFT BOXES,6,2011-05-19 10:43:00,2.55,17245,United Kingdom,15.299999999999999,2011,5,19
578707,85035C,ROSE 3 WICK MORRIS BOX CANDLE,3,2011-11-25 11:20:00,1.25,17870,United Kingdom,3.75,2011,11,25
572124,85199S,SMALL HANGING IVORY/RED WOOD BIRD,72,2011-10-21 08:47:00,0.42,14156,EIRE,30.24,2011,10,21
549910,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-04-12 17:12:00,0.95,16697,United Kingdom,0.95,2011,4,12
540019,47566B,TEA TIME PARTY BUNTING,5,2011-01-04 12:18:00,4.65,12957,United Kingdom,23.25,2011,1,4
544098,48138,DOORMAT UNION FLAG,2,2011-02-16 10:04:00,7.95,16019,United Kingdom,15.9,2011,2,16
555739,23254,CHILDRENS CUTLERY DOLLY GIRL ,8,2011-06-07 09:49:00,4.15,12380,Belgium,33.2,2011,6,7
540971,22933,BAKING MOULD EASTER EGG MILK CHOC,6,2011-01-12 14:10:00,2.95,12383,Belgium,17.700000000000003,2011,1,12
553182,23182,TOILET SIGN OCCUPIED OR VACANT,24,2011-05-15 12:21:00,0.83,17107,United Kingdom,19.919999999999998,2011,5,15
C565044,21731,RED TOADSTOOL LED NIGHT LIGHT,-126,2011-08-31 17:02:00,1.45,12931,United Kingdom,-182.7,2011,8,31
574060,23348,CHILDRENS TOY COOKING UTENSIL SET,6,2011-11-02 14:16:00,2.08,16531,United Kingdom,12.48,2011,11,2
560996,20856,DENIM PATCH PURSE PINK BUTTERFLY,2,2011-07-22 13:53:00,1.65,17625,United Kingdom,3.3,2011,7,22
564198,23128,FELTCRAFT BOY JEAN-PAUL KIT,3,2011-08-23 17:18:00,4.95,14418,United Kingdom,14.850000000000001,2011,8,23
546781,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-03-17 09:03:00,1.25,12955,United Kingdom,15.0,2011,3,17
560233,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-07-17 11:10:00,1.65,16813,United Kingdom,3.3,2011,7,17
537955,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,1,2010-12-09 11:28:00,3.75,16782,United Kingdom,3.75,2010,12,9
568226,37413,ICON MUG REVOLUTIONARY,6,2011-09-26 10:39:00,0.39,16719,United Kingdom,2.34,2011,9,26
547969,21500,PINK POLKADOT WRAP ,25,2011-03-28 16:27:00,0.42,17238,United Kingdom,10.5,2011,3,28
537129,10135,COLOURING PENCILS BROWN TUBE,10,2010-12-05 12:15:00,1.25,13506,United Kingdom,12.5,2010,12,5
570448,23323,WHITE WICKER STAR ,6,2011-10-10 14:55:00,2.1,13224,United Kingdom,12.600000000000001,2011,10,10
549055,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-04-06 10:33:00,2.95,13515,United Kingdom,35.400000000000006,2011,4,6
572327,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2011-10-24 10:08:00,1.45,15277,United Kingdom,17.4,2011,10,24
569555,22624,IVORY KITCHEN SCALES,2,2011-10-05 08:17:00,8.5,17728,United Kingdom,17.0,2011,10,5
574888,82551,LAUNDRY 15C METAL SIGN,24,2011-11-07 14:21:00,1.45,16353,United Kingdom,34.8,2011,11,7
557297,POST,POSTAGE,2,2011-06-19 13:54:00,28.0,12421,Spain,56.0,2011,6,19
571937,21403,BLUE EGG  SPOON,24,2011-10-20 09:28:00,0.12,14911,EIRE,2.88,2011,10,20
578068,23177,TREASURE ISLAND BOOK BOX,2,2011-11-22 15:45:00,2.25,14505,United Kingdom,4.5,2011,11,22
547243,22766,PHOTO FRAME CORNICE,2,2011-03-21 16:59:00,2.95,17231,United Kingdom,5.9,2011,3,21
576864,23500,KEY RING BASEBALL BOOT ASSORTED ,6,2011-11-16 16:06:00,1.25,12748,United Kingdom,7.5,2011,11,16
547670,22364,GLASS JAR DIGESTIVE BISCUITS,1,2011-03-24 13:41:00,2.95,16769,United Kingdom,2.95,2011,3,24
546246,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,24,2011-03-10 13:28:00,1.25,14841,United Kingdom,30.0,2011,3,10
554497,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,2011-05-24 14:38:00,0.42,15819,United Kingdom,5.04,2011,5,24
544077,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,4,2011-02-15 15:04:00,1.65,14825,United Kingdom,6.6,2011,2,15
577228,22273,FELTCRAFT DOLL MOLLY,1,2011-11-18 12:07:00,2.95,12391,Cyprus,2.95,2011,11,18
577108,22651,GENTLEMAN SHIRT REPAIR KIT ,5,2011-11-17 17:34:00,0.85,15983,United Kingdom,4.25,2011,11,17
551859,21411,GINGHAM HEART  DOORSTOP RED,3,2011-05-04 15:37:00,4.25,14336,United Kingdom,12.75,2011,5,4
550161,22766,PHOTO FRAME CORNICE,8,2011-04-14 15:58:00,2.95,14154,United Kingdom,23.6,2011,4,14
555851,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,1,2011-06-07 13:37:00,0.83,13050,United Kingdom,0.83,2011,6,7
573287,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-10-28 14:42:00,4.95,14194,United Kingdom,14.850000000000001,2011,10,28
567293,22193,RED DINER WALL CLOCK,2,2011-09-19 12:01:00,8.5,12640,France,17.0,2011,9,19
571031,23302,KNEELING MAT HOUSEWORK  DESIGN,2,2011-10-13 12:30:00,1.65,15005,United Kingdom,3.3,2011,10,13
561874,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,24,2011-07-31 12:02:00,1.25,16255,United Kingdom,30.0,2011,7,31
548664,22692,DOORMAT WELCOME TO OUR HOME,2,2011-04-01 14:45:00,7.95,14911,EIRE,15.9,2011,4,1
559678,22670,FRENCH WC SIGN BLUE METAL,2,2011-07-11 14:43:00,1.25,16033,United Kingdom,2.5,2011,7,11
578520,22608,PENS ASSORTED FUNKY JEWELED ,72,2011-11-24 13:57:00,0.19,14591,United Kingdom,13.68,2011,11,24
562918,85099F,JUMBO BAG STRAWBERRY,10,2011-08-10 13:51:00,2.08,15615,United Kingdom,20.8,2011,8,10
555649,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-06-06 13:47:00,1.25,15386,United Kingdom,15.0,2011,6,6
569089,22150,3 STRIPEY MICE FELTCRAFT,3,2011-09-30 12:03:00,1.95,13764,United Kingdom,5.85,2011,9,30
566721,21889,WOODEN BOX OF DOMINOES,12,2011-09-14 12:50:00,1.25,12921,United Kingdom,15.0,2011,9,14
557034,22423,REGENCY CAKESTAND 3 TIER,1,2011-06-16 13:50:00,12.75,13627,United Kingdom,12.75,2011,6,16
546846,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,8,2011-03-17 12:47:00,0.42,13533,United Kingdom,3.36,2011,3,17
580908,21122,SET/10 PINK POLKADOT PARTY CANDLES,2,2011-12-06 13:20:00,1.25,16495,United Kingdom,2.5,2011,12,6
576076,16045,POPART WOODEN PENCILS ASST,100,2011-11-13 16:18:00,0.04,14382,United Kingdom,4.0,2011,11,13
550637,23208,LUNCH BAG VINTAGE LEAF DESIGN,5,2011-04-19 15:39:00,1.65,14415,United Kingdom,8.25,2011,4,19
573588,22221,CAKE STAND LOVEBIRD 2 TIER PINK,2,2011-10-31 15:01:00,9.95,12588,Finland,19.9,2011,10,31
557285,23212,HEART WREATH DECORATION WITH BELL,144,2011-06-19 12:31:00,1.04,15046,United Kingdom,149.76,2011,6,19
551880,22585,PACK OF 6 BIRDY GIFT TAGS,12,2011-05-05 09:05:00,1.25,17374,United Kingdom,15.0,2011,5,5
562454,84510C,SET OF 4 POLKADOT COASTERS,10,2011-08-05 10:31:00,1.25,15128,United Kingdom,12.5,2011,8,5
542147,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,12,2011-01-26 10:02:00,2.95,12782,Portugal,35.400000000000006,2011,1,26
581475,23272,TREE T-LIGHT HOLDER WILLIE WINKIE,12,2011-12-09 08:39:00,0.39,13069,United Kingdom,4.68,2011,12,9
555745,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2011-06-07 10:46:00,8.5,14462,United Kingdom,17.0,2011,6,7
575202,22031,BOTANICAL LAVENDER BIRTHDAY CARD,12,2011-11-09 10:14:00,0.42,13018,United Kingdom,5.04,2011,11,9
559535,21754,HOME BUILDING BLOCK WORD,1,2011-07-10 12:16:00,5.95,17841,United Kingdom,5.95,2011,7,10
539586,37327,ASSTD MULTICOLOUR CIRCLES MUG,48,2010-12-20 13:08:00,0.42,14298,United Kingdom,20.16,2010,12,20
536569,22825,DECORATIVE PLANT POT WITH FRIEZE,1,2010-12-01 15:35:00,7.95,16274,United Kingdom,7.95,2010,12,1
543001,22430,ENAMEL WATERING CAN CREAM,4,2011-02-02 12:26:00,4.95,14127,United Kingdom,19.8,2011,2,2
554088,23233,WRAP POPPIES  DESIGN,25,2011-05-22 12:12:00,0.42,16801,United Kingdom,10.5,2011,5,22
580133,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,2011-12-01 18:43:00,0.65,15531,United Kingdom,7.800000000000001,2011,12,1
567168,22713,CARD I LOVE LONDON ,12,2011-09-18 12:24:00,0.42,14878,United Kingdom,5.04,2011,9,18
577597,22985,WRAP BILLBOARD FONTS DESIGN,25,2011-11-21 08:19:00,0.42,16366,United Kingdom,10.5,2011,11,21
563094,84978,HANGING HEART JAR T-LIGHT HOLDER,6,2011-08-11 17:35:00,1.25,14525,United Kingdom,7.5,2011,8,11
574368,23119,PACK OF 6 LARGE FRUIT STRAWS ,12,2011-11-04 10:59:00,0.62,13004,United Kingdom,7.4399999999999995,2011,11,4
547789,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-03-25 12:04:00,4.15,14911,EIRE,16.6,2011,3,25
578262,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-11-23 13:27:00,1.65,18283,United Kingdom,3.3,2011,11,23
569016,22620,4 TRADITIONAL SPINNING TOPS,12,2011-09-30 09:20:00,1.45,14916,United Kingdom,17.4,2011,9,30
553057,23206,LUNCH BAG APPLE DESIGN,10,2011-05-13 10:41:00,1.65,16161,United Kingdom,16.5,2011,5,13
549278,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-04-07 13:16:00,4.95,16255,United Kingdom,4.95,2011,4,7
554942,22104,MIRROR MOSAIC CANDLE PLATE,1,2011-05-27 14:01:00,1.45,17841,United Kingdom,1.45,2011,5,27
551137,22907,PACK OF 20 NAPKINS PANTRY DESIGN,3,2011-04-26 13:05:00,0.85,15581,United Kingdom,2.55,2011,4,26
560997,22384,LUNCH BAG PINK POLKADOT,20,2011-07-22 13:59:00,1.65,12627,Germany,33.0,2011,7,22
558196,22675,FRENCH KITCHEN SIGN BLUE METAL,6,2011-06-27 12:38:00,1.25,16033,United Kingdom,7.5,2011,6,27
552874,21096,SET/6 FRUIT SALAD  PAPER PLATES,12,2011-05-12 09:40:00,0.39,12621,Germany,4.68,2011,5,12
568690,23102,SILVER HEARTS TABLE DECORATION,6,2011-09-28 14:43:00,0.83,16332,United Kingdom,4.9799999999999995,2011,9,28
545647,22128,PARTY CONES CANDY ASSORTED,24,2011-03-04 12:46:00,1.25,12547,Spain,30.0,2011,3,4
551846,23161,REGENCY CAKE FORK,12,2011-05-04 14:11:00,1.25,13047,United Kingdom,15.0,2011,5,4
545085,22625,RED KITCHEN SCALES,1,2011-02-28 11:19:00,8.5,15039,United Kingdom,8.5,2011,2,28
544687,22470,HEART OF WICKER LARGE,4,2011-02-22 17:25:00,2.95,13184,United Kingdom,11.8,2011,2,22
576249,23182,TOILET SIGN OCCUPIED OR VACANT,2,2011-11-14 13:47:00,0.83,17811,United Kingdom,1.66,2011,11,14
579712,23215,JINGLE BELL HEART ANTIQUE SILVER,4,2011-11-30 14:17:00,2.08,15467,United Kingdom,8.32,2011,11,30
C560855,22261,FELT EGG COSY WHITE RABBIT ,-4,2011-07-21 13:00:00,0.85,14410,United Kingdom,-3.4,2011,7,21
564656,20707,CRAZY DAISY HEART DECORATION,12,2011-08-26 14:40:00,1.25,14141,United Kingdom,15.0,2011,8,26
561512,23112,PARISIENNE CURIO CABINET,1,2011-07-27 15:09:00,7.5,14534,United Kingdom,7.5,2011,7,27
552353,22029,SPACEBOY BIRTHDAY CARD,12,2011-05-09 12:14:00,0.42,17612,United Kingdom,5.04,2011,5,9
569729,22695,WICKER WREATH SMALL,12,2011-10-06 09:43:00,1.45,16350,United Kingdom,17.4,2011,10,6
544887,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,2011-02-24 11:54:00,0.42,17364,United Kingdom,5.04,2011,2,24
539185,20665,RED RETROSPOT PURSE ,4,2010-12-16 11:53:00,2.95,16470,United Kingdom,11.8,2010,12,16
572296,21931,JUMBO STORAGE BAG SUKI,1,2011-10-23 14:28:00,2.08,13598,United Kingdom,2.08,2011,10,23
559132,22746,POPPY'S PLAYHOUSE LIVINGROOM ,2,2011-07-06 13:06:00,2.1,15053,United Kingdom,4.2,2011,7,6
569367,22026,BANQUET BIRTHDAY  CARD  ,12,2011-10-03 15:28:00,0.42,13994,United Kingdom,5.04,2011,10,3
576864,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,10,2011-11-16 16:06:00,0.29,12748,United Kingdom,2.9,2011,11,16
547511,22189,CREAM HEART CARD HOLDER,4,2011-03-23 13:44:00,3.95,17411,United Kingdom,15.8,2011,3,23
562619,23182,TOILET SIGN OCCUPIED OR VACANT,24,2011-08-08 12:34:00,0.83,15311,United Kingdom,19.919999999999998,2011,8,8
539988,22200,FRYING PAN PINK POLKADOT,1,2010-12-23 16:06:00,4.25,18116,United Kingdom,4.25,2010,12,23
537626,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,2010-12-07 14:57:00,1.25,12347,Iceland,15.0,2010,12,7
562593,23138,SINGLE WIRE HOOK IVORY HEART,12,2011-08-07 15:43:00,1.45,16549,United Kingdom,17.4,2011,8,7
578289,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,2011-11-23 14:07:00,1.25,17841,United Kingdom,15.0,2011,11,23
553657,22383,LUNCH BAG SUKI DESIGN ,1,2011-05-18 11:28:00,1.65,14583,United Kingdom,1.65,2011,5,18
564637,22153,ANGEL DECORATION STARS ON DRESS,48,2011-08-26 12:49:00,0.42,16641,United Kingdom,20.16,2011,8,26
580256,23126,FELTCRAFT GIRL AMELIE KIT,1,2011-12-02 12:24:00,4.95,14688,United Kingdom,4.95,2011,12,2
579520,21914,BLUE HARMONICA IN BOX ,2,2011-11-29 18:14:00,1.25,12748,United Kingdom,2.5,2011,11,29
559539,21621,VINTAGE UNION JACK BUNTING,2,2011-07-10 12:28:00,8.5,18024,United Kingdom,17.0,2011,7,10
568168,21642,ASSORTED TUTTI FRUTTI PEN,24,2011-09-25 12:46:00,0.29,15799,United Kingdom,6.959999999999999,2011,9,25
574387,23234,BISCUIT TIN VINTAGE CHRISTMAS,6,2011-11-04 11:04:00,2.89,12944,United Kingdom,17.34,2011,11,4
C579415,23169,CLASSIC GLASS COOKIE JAR,-4,2011-11-29 12:52:00,3.75,15311,United Kingdom,-15.0,2011,11,29
580048,21621,VINTAGE UNION JACK BUNTING,1,2011-12-01 12:53:00,8.5,12748,United Kingdom,8.5,2011,12,1
560249,20974,12 PENCILS SMALL TUBE SKULL,5,2011-07-17 12:26:00,0.65,17571,United Kingdom,3.25,2011,7,17
558096,23306,SET OF 36 DOILIES PANTRY DESIGN,2,2011-06-26 13:24:00,1.45,15532,United Kingdom,2.9,2011,6,26
552180,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-05-06 13:35:00,1.25,18235,United Kingdom,15.0,2011,5,6
568059,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,2,2011-09-23 12:58:00,1.45,13097,United Kingdom,2.9,2011,9,23
557278,21916,SET 12 RETRO WHITE CHALK STICKS,24,2011-06-19 12:08:00,0.42,13089,United Kingdom,10.08,2011,6,19
561686,23118,PARISIENNE JEWELLERY DRAWER ,2,2011-07-29 08:29:00,7.5,13148,United Kingdom,15.0,2011,7,29
542662,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-01-31 12:10:00,1.65,18145,United Kingdom,16.5,2011,1,31
544398,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-02-18 12:27:00,1.95,15311,United Kingdom,1.95,2011,2,18
565779,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-09-06 15:14:00,1.65,15804,United Kingdom,19.799999999999997,2011,9,6
581469,21918,SET 12 KIDS COLOUR  CHALK STICKS,4,2011-12-08 19:28:00,0.42,14606,United Kingdom,1.68,2011,12,8
581027,85099B,JUMBO BAG RED RETROSPOT,10,2011-12-07 10:43:00,2.08,17091,United Kingdom,20.8,2011,12,7
546028,22655,VINTAGE RED KITCHEN CABINET,2,2011-03-09 08:33:00,125.0,17049,United Kingdom,250.0,2011,3,9
569653,22418,10 COLOUR SPACEBOY PEN,24,2011-10-05 12:52:00,0.85,12451,Switzerland,20.4,2011,10,5
578270,22821,GIFT BAG PSYCHEDELIC APPLES,1,2011-11-23 13:39:00,0.83,14096,United Kingdom,0.83,2011,11,23
548258,23076,ICE CREAM SUNDAE LIP GLOSS,24,2011-03-30 11:04:00,1.25,14146,United Kingdom,30.0,2011,3,30
561867,22999,TRAVEL CARD WALLET VINTAGE LEAF,3,2011-07-31 10:59:00,0.42,16931,United Kingdom,1.26,2011,7,31
542231,22629,SPACEBOY LUNCH BOX ,4,2011-01-26 13:40:00,1.95,16714,United Kingdom,7.8,2011,1,26
541302,21166,COOK WITH WINE METAL SIGN ,12,2011-01-17 14:18:00,1.95,13769,United Kingdom,23.4,2011,1,17
552450,21231,SWEETHEART CERAMIC TRINKET BOX,72,2011-05-09 13:51:00,1.06,13798,United Kingdom,76.32000000000001,2011,5,9
543370,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,2011-02-07 14:51:00,4.95,12359,Cyprus,14.850000000000001,2011,2,7
578995,23583,LUNCH BAG PAISLEY PARK  ,10,2011-11-27 15:59:00,1.65,15861,United Kingdom,16.5,2011,11,27
553002,82582,AREA PATROLLED METAL SIGN,5,2011-05-12 15:26:00,2.1,13263,United Kingdom,10.5,2011,5,12
537378,22338,STAR DECORATION PAINTED ZINC ,24,2010-12-06 13:06:00,0.65,14911,EIRE,15.600000000000001,2010,12,6
577804,23127,FELTCRAFT GIRL NICOLE KIT,1,2011-11-21 17:33:00,4.95,17432,United Kingdom,4.95,2011,11,21
578036,22801,ANTIQUE GLASS PEDESTAL BOWL,4,2011-11-22 14:04:00,3.75,16474,United Kingdom,15.0,2011,11,22
547220,79321,CHILLI LIGHTS,4,2011-03-21 15:02:00,5.75,13410,United Kingdom,23.0,2011,3,21
576068,21890,S/6 WOODEN SKITTLES IN COTTON BAG,12,2011-11-13 15:52:00,3.25,14788,United Kingdom,39.0,2011,11,13
573295,23427,STOOL HOME SWEET HOME ,2,2011-10-28 15:54:00,12.5,14440,United Kingdom,25.0,2011,10,28
569342,22798,ANTIQUE GLASS DRESSING TABLE POT,120,2011-10-03 14:20:00,2.55,16013,United Kingdom,306.0,2011,10,3
564322,22469,HEART OF WICKER SMALL,40,2011-08-24 13:23:00,1.45,13694,United Kingdom,58.0,2011,8,24
548349,15056N,EDWARDIAN PARASOL NATURAL,60,2011-03-30 14:39:00,4.95,15812,United Kingdom,297.0,2011,3,30
538863,48187,DOORMAT NEW ENGLAND,1,2010-12-14 14:15:00,7.95,16919,United Kingdom,7.95,2010,12,14
579196,21507,ELEPHANT BIRTHDAY CARD ,1,2011-11-28 15:54:00,0.83,14096,United Kingdom,0.83,2011,11,28
570833,22197,POPCORN HOLDER,24,2011-10-12 13:30:00,0.85,14834,United Kingdom,20.4,2011,10,12
563328,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,2011-08-15 13:07:00,8.95,14606,United Kingdom,8.95,2011,8,15
540508,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,2011-01-09 11:20:00,0.85,14810,United Kingdom,1.7,2011,1,9
569461,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,2011-10-04 11:36:00,0.83,16556,United Kingdom,9.959999999999999,2011,10,4
576395,21464,DISCO BALL ROTATOR BATTERY OPERATED,6,2011-11-15 10:38:00,4.25,16168,United Kingdom,25.5,2011,11,15
570467,21059,PARTY INVITES DINOSAURS,12,2011-10-10 16:06:00,0.85,12607,USA,10.2,2011,10,10
571841,21042,RED RETROSPOT APRON ,4,2011-10-19 12:21:00,5.95,17625,United Kingdom,23.8,2011,10,19
561922,85014A,BLACK/BLUE POLKADOT UMBRELLA,2,2011-08-01 12:12:00,5.95,13167,United Kingdom,11.9,2011,8,1
540348,47590A,BLUE HAPPY BIRTHDAY BUNTING,2,2011-01-06 13:56:00,5.45,12841,United Kingdom,10.9,2011,1,6
545166,22168,ORGANISER WOOD ANTIQUE WHITE ,1,2011-02-28 14:03:00,8.5,17027,United Kingdom,8.5,2011,2,28
541216,21121,SET/10 RED POLKADOT PARTY CANDLES,5,2011-01-14 13:52:00,1.25,15311,United Kingdom,6.25,2011,1,14
C580966,22602,RETROSPOT WOODEN HEART DECORATION,-4,2011-12-06 14:52:00,0.85,16554,United Kingdom,-3.4,2011,12,6
555537,21385,IVORY HANGING DECORATION  HEART,1,2011-06-05 12:37:00,0.85,15453,United Kingdom,0.85,2011,6,5
552655,22068,BLACK PIRATE TREASURE CHEST,2,2011-05-10 14:22:00,1.65,14587,United Kingdom,3.3,2011,5,10
574532,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,2011-11-04 14:19:00,0.29,15676,United Kingdom,6.959999999999999,2011,11,4
573361,23263,SET OF 3 WOODEN HEART DECORATIONS,3,2011-10-30 12:53:00,1.25,14456,United Kingdom,3.75,2011,10,30
548451,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,2,2011-03-31 11:25:00,2.55,17365,United Kingdom,5.1,2011,3,31
555586,62018,SOMBRERO ,12,2011-06-06 09:12:00,1.95,14232,United Kingdom,23.4,2011,6,6
547651,20684,STRAWBERRY DREAM CHILDS UMBRELLA,1,2011-03-24 12:11:00,3.25,16904,United Kingdom,3.25,2011,3,24
574240,23321,SMALL WHITE HEART OF WICKER,2,2011-11-03 12:45:00,1.65,15998,United Kingdom,3.3,2011,11,3
548293,21733,RED HANGING HEART T-LIGHT HOLDER,32,2011-03-30 11:51:00,2.55,13798,United Kingdom,81.6,2011,3,30
549552,20781,GOLD EAR MUFF HEADPHONES,1,2011-04-10 11:58:00,5.49,13508,United Kingdom,5.49,2011,4,10
556937,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-06-15 16:05:00,6.95,17716,United Kingdom,13.9,2011,6,15
556954,22668,PINK BABY BUNTING,5,2011-06-16 08:38:00,2.95,15585,United Kingdom,14.75,2011,6,16
580063,82580,BATHROOM METAL SIGN,96,2011-12-01 13:29:00,0.74,17450,United Kingdom,71.03999999999999,2011,12,1
559938,20831,GOLD PHOTO FRAME,2,2011-07-14 10:15:00,2.1,17315,United Kingdom,4.2,2011,7,14
562339,23295,SET OF 12 MINI LOAF BAKING CASES,16,2011-08-04 11:59:00,0.83,13571,United Kingdom,13.28,2011,8,4
567175,23394,POSTE FRANCE CUSHION COVER,3,2011-09-18 13:38:00,3.75,13067,United Kingdom,11.25,2011,9,18
557019,21871,SAVE THE PLANET MUG,1,2011-06-16 12:45:00,1.25,15907,United Kingdom,1.25,2011,6,16
549130,21865,PINK UNION JACK  PASSPORT COVER ,4,2011-04-06 15:02:00,2.1,14701,United Kingdom,8.4,2011,4,6
570494,23356,LOVE HOT WATER BOTTLE,12,2011-10-11 08:30:00,5.95,14051,United Kingdom,71.4,2011,10,11
573195,85014A,BLACK/BLUE POLKADOT UMBRELLA,48,2011-10-28 11:40:00,4.95,12432,Norway,237.60000000000002,2011,10,28
576593,21991,BOHEMIAN COLLAGE STATIONERY SET,1,2011-11-15 14:48:00,1.25,15720,United Kingdom,1.25,2011,11,15
581451,21115,ROSE CARAVAN DOORSTOP,8,2011-12-08 17:57:00,1.95,17144,United Kingdom,15.6,2011,12,8
566772,22651,GENTLEMAN SHIRT REPAIR KIT ,12,2011-09-15 09:41:00,0.85,13107,United Kingdom,10.2,2011,9,15
546849,82482,WOODEN PICTURE FRAME WHITE FINISH,3,2011-03-17 13:13:00,2.55,13623,United Kingdom,7.6499999999999995,2011,3,17
578818,21620,SET OF 4 ROSE BOTANICAL CANDLES,1,2011-11-25 13:47:00,1.25,17920,United Kingdom,1.25,2011,11,25
549907,48138,DOORMAT UNION FLAG,10,2011-04-12 16:30:00,6.75,13484,United Kingdom,67.5,2011,4,12
571824,23286,BLUE VINTAGE SPOT BEAKER,8,2011-10-19 11:49:00,0.85,12472,Germany,6.8,2011,10,19
C548866,20681,PINK POLKADOT CHILDRENS UMBRELLA,-1,2011-04-04 14:09:00,3.25,14606,United Kingdom,-3.25,2011,4,4
546843,23000,TRAVEL CARD WALLET TRANSPORT,24,2011-03-17 12:40:00,0.42,12472,Germany,10.08,2011,3,17
546373,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,2011-03-11 12:00:00,0.85,12583,France,20.4,2011,3,11
